country,varstrat,varunit,btwt0,pred,truth
8,1497,2,88.43131396,0.002430156,No
8,1384,2,70.45469506,0.004458518,No
8,1467,1,82.41291956,0.000883172,No
8,1413,1,62.03286827,0.000437306,No
8,1487,1,60.79281544,0.010926444,No
8,1341,1,47.26262261,0.006033841,No
8,1307,1,194.663127,0.001588278,No
8,1328,1,121.7395958,0.001117816,No
8,1401,1,61.82798635,0.001617589,No
8,1417,1,56.43165226,0.000509414,No
8,1320,1,103.4975451,0.000220719,No
8,1456,1,63.63681332,0.001265642,No
8,1344,2,41.58688994,0.000478039,No
8,1316,1,39.09900913,0.00347322,No
8,1443,1,72.1513168,0.001702833,No
8,1491,1,108.8704813,0.000670419,No
8,1330,2,58.24912551,0.001988993,No
8,1452,2,44.02551817,0.002494045,No
8,1487,2,63.00806621,0.002242443,No
8,1395,2,69.51232511,0.003236916,No
8,1482,1,60.11888898,0.000804917,No
8,1293,2,34.5354879,0.003168876,Yes
8,1411,2,46.50224876,0.001153405,No
8,1341,1,42.88969077,0.00052025,No
8,1395,2,61.77777306,0.006102035,No
8,1313,1,36.52185117,0.002467497,No
8,1446,1,54.50820048,0.000285569,No
8,1401,2,66.1737984,0.000443374,No
8,1409,2,88.07212284,0.003761526,No
8,1468,1,148.6849374,0.003067208,No
8,1305,2,171.9041841,0.000668456,No
8,1494,1,139.4579892,0.000267633,No
8,1476,1,116.8979672,0.001475126,No
8,1332,2,46.45426076,0.003023523,No
8,1343,2,26.80453611,0.000325193,No
8,1303,2,130.4247485,0.000391799,No
8,1303,2,92.85713977,0.000677174,No
8,1330,2,56.50321256,0.004680555,No
8,1481,1,80.31457324,0.003274608,No
8,1452,1,52.27635049,0.001431178,No
8,1458,2,65.75858565,0.0031629,No
8,1334,1,38.53163643,0.004923456,No
8,1319,2,68.73810649,0.000226172,No
8,1471,1,75.1787408,0.008034514,No
8,1447,1,53.14210462,0.003308287,No
8,1323,2,67.7499785,0.000321934,No
8,1371,2,176.9949294,0.000839266,No
8,1343,1,41.2983747,0.016477685,No
8,1413,2,62.71686485,0.000552,No
8,1452,1,52.06608564,0.000636858,No
8,1390,1,45.20218153,0.006252415,No
8,1503,3,122.0077699,0.001506304,No
8,1313,2,77.59020066,0.000327682,No
8,1332,1,79.19911204,0.00068912,No
8,1412,1,46.3012484,0.0008987,No
8,1301,1,143.9936159,0.000938154,No
8,1365,1,115.2091186,0.000356125,No
8,1477,2,86.91144271,0.00118753,No
8,1362,1,143.6283766,0.000194052,No
8,1399,1,38.48895392,0.001763421,No
8,1435,2,16.95078731,0.000636357,No
8,1287,1,59.19183147,0.000201505,No
8,1293,2,30.27188695,0.000117754,No
8,1284,1,55.66383984,0.00066422,No
8,1290,2,90.73436371,0.000670419,No
8,1315,1,21.87633244,0.001333716,No
8,1503,1,77.88307837,0.001775289,No
8,1494,1,118.8446058,0.004408351,No
8,1453,1,59.76590861,0.000401367,No
8,1428,2,21.16100171,0.001403898,No
8,1362,1,103.0935922,0.000338479,No
8,1362,1,107.8158834,0.000670419,No
8,1497,2,71.85918006,0.000449536,No
8,1497,2,75.48696421,0.002352352,No
8,1489,1,68.23247545,0.002334583,No
8,1287,1,36.46904512,0.002069327,No
8,1422,2,22.28682425,0.001549209,No
8,1483,2,82.74554831,0.000552,No
8,1483,2,89.84485435,0.000614595,No
8,1472,1,73.35584202,0.000471203,No
8,1296,1,33.01843237,0.001788643,No
8,1296,1,39.13441442,0.00085841,No
8,1360,1,95.33851053,0.001852823,No
8,1329,1,63.21741854,0.001917509,No
8,1334,1,39.98447413,0.00059357,No
8,1490,2,39.11245041,0.00250314,No
8,1456,1,70.51969633,0.000401367,No
8,1325,1,28.96992638,0.00104999,No
8,1386,1,27.74702408,0.004878794,No
8,1386,1,28.83353509,0.00554356,No
8,1511,1,59.19003746,0.001136015,No
8,1463,1,115.1054418,0.006216193,No
8,1347,1,59.8964361,0.003118218,No
8,1482,1,55.45728319,0.002165084,No
8,1447,2,52.27229645,0.000283169,No
8,1366,1,169.3053007,0.000847796,No
8,1471,2,77.73669422,0.000878888,No
8,1361,1,150.6676027,0.001401812,No
8,1426,1,26.27542343,0.001582754,No
8,1378,2,197.5925784,0.00018695,No
8,1367,1,141.7177143,0.000399501,No
8,1496,2,82.74203442,0.028521974,No
8,1356,2,179.4283282,0.010618693,No
8,1356,2,183.2720979,0.00101841,No
8,1503,1,66.37956918,0.002745971,No
8,1297,2,119.7092892,0.000270975,No
8,1297,2,118.3794908,0.000862539,No
8,1498,1,81.33012525,0.000503621,No
8,1384,2,90.42845597,0.001160467,No
8,1428,2,21.16100171,0.0006112,No
8,1375,2,193.0688637,0.000409307,No
8,1475,2,58.77205374,0.000471203,No
8,1454,1,101.0703196,0.000829383,No
8,1378,2,128.1338737,0.001171668,No
8,1354,1,216.1571457,0.00113411,No
8,1412,1,52.23721281,0.000486902,No
8,1432,2,33.97951746,0.013309622,No
8,1327,1,28.86733329,0.00253833,No
8,1408,1,51.91511405,0.01572389,No
8,1446,1,49.4390263,0.001438666,No
8,1329,2,75.30829506,0.001543572,No
8,1348,2,38.04191281,0.000361315,No
8,1500,1,71.79973768,0.015987999,No
8,1393,2,50.00299921,0.002234125,No
8,1365,1,101.4590399,0.00066422,No
8,1331,2,50.88040674,0.005474512,No
8,1479,1,63.34065287,0.004621602,No
8,1479,1,68.37055902,0.000614595,No
8,1310,1,36.96522911,0.004140433,No
8,1482,2,70.64975017,0.000614595,No
8,1380,1,239.7074674,0.000598571,No
8,1325,1,33.59769913,0.0004581,No
8,1387,1,62.09569387,0.002935405,No
8,1425,2,18.12939826,0.000886081,No
8,1441,1,89.51216835,0.001120333,No
8,1508,2,76.39319662,0.000886331,No
8,1500,2,95.41344516,0.000763025,No
8,1497,2,67.32118315,0.00098982,No
8,1511,2,71.74992578,0.001143609,No
8,1366,2,160.563134,0.00045461,No
8,1366,2,173.1415303,0.000352749,No
8,1512,2,86.75718032,0.00112077,No
8,1329,2,85.23464067,0.001300919,No
8,1292,2,31.1040031,0.005680149,No
8,1420,2,25.62593866,0.001826607,No
8,1504,1,163.2881105,0.000876599,No
8,1354,1,154.1862053,0.00245498,No
8,1361,2,143.9086375,0.000936758,No
8,1317,2,66.6049863,0.002481611,No
8,1390,1,44.98563477,0.000695091,No
8,1455,2,44.42969743,0.001150726,No
8,1380,2,504.867608,0.002322115,No
8,1380,2,504.867608,0.001861108,No
8,1305,2,146.2382907,0.000274352,No
8,1382,1,161.4726421,0.008685734,No
8,1372,2,256.4233853,0.00050219,No
8,1470,2,78.03148796,0.000471203,No
8,1419,1,61.36859385,0.001672815,No
8,1451,2,98.1159245,0.000801213,No
8,1324,2,44.21962987,0.000353579,No
8,1361,1,138.9577098,0.001160298,No
8,1361,1,149.028707,0.000698011,No
8,1372,1,200.7821864,0.005193824,No
8,1352,1,41.0304322,0.000548913,No
8,1352,1,54.43438395,0.000435931,No
8,1427,2,29.93060373,0.011641889,No
8,1427,2,33.03267284,0.000941022,No
8,1372,1,285.3783191,0.000503621,No
8,1372,1,351.3821564,0.000324252,No
8,1389,2,75.7029123,0.006072994,No
8,1313,2,76.67853603,0.001490394,No
8,1481,1,77.97969591,0.000734276,No
8,1389,1,48.1913659,0.001923698,No
8,1308,2,63.91410948,0.000363121,No
8,1346,1,62.00633817,0.002538453,No
8,1455,2,56.03219184,0.000401367,No
8,1439,3,22.01894866,0.001107896,No
8,1302,1,146.3106275,0.000929049,No
8,1462,2,125.5855579,0.000770727,No
8,1330,1,42.52543253,0.004902397,Yes
8,1444,1,52.12758677,0.000813268,No
8,1420,2,23.72756559,0.000347975,No
8,1453,1,53.5369653,0.000949799,No
8,1408,1,56.05639425,0.000552,No
8,1408,1,53.58700024,0.000614595,No
8,1491,2,111.8148275,0.000725195,No
8,1290,1,88.85546516,0.000492715,No
8,1336,1,45.66148442,0.000593034,No
8,1336,1,54.47288822,0.000435931,No
8,1451,1,55.23169441,0.001272489,No
8,1313,2,68.92894133,0.000158295,No
8,1348,1,49.441181,0.000550264,No
8,1451,1,57.95563889,0.001032818,No
8,1338,1,44.35194888,0.002950552,No
8,1338,1,50.58020741,0.001012707,No
8,1448,2,64.96832596,0.001071093,No
8,1448,2,66.36009772,0.008546697,No
8,1409,1,49.77931329,0.003528736,No
8,1419,1,59.85362523,0.001672815,No
8,1360,1,128.670238,0.000339247,No
8,1411,1,70.35514422,0.002469065,No
8,1492,2,137.5850146,0.001190878,No
8,1467,1,82.67755322,0.001000705,No
8,1405,2,32.75637725,0.003555814,No
8,1510,2,75.41308294,0.015221139,No
8,1510,2,123.0591566,0.003097505,No
8,1426,2,57.60496493,0.001745237,No
8,1324,2,54.97790429,0.00148283,No
8,1315,2,53.80788812,0.000327682,No
8,1404,1,59.87294047,0.007780113,No
8,1408,1,59.33348622,0.000614595,No
8,1503,2,25.0857646,0.000752314,No
8,1303,2,100.6854569,0.000327682,No
8,1366,1,140.5810598,0.001870841,No
8,1310,2,37.50599231,0.00161034,No
8,1381,1,110.0159242,0.0012647,No
8,1331,2,72.89499555,0.000443714,No
8,1343,1,41.54606471,0.002024851,No
8,1284,1,53.04776843,0.003129737,No
8,1387,1,51.73720046,0.002879865,No
8,1377,2,160.6371034,0.0005256,No
8,1503,3,133.4944683,0.000318564,No
8,1345,1,32.5264659,0.000593261,No
8,1418,2,42.13890419,0.00132555,No
8,1445,2,61.49195619,0.00036048,No
8,1309,1,101.0822709,0.000280101,No
8,1385,1,21.73488343,0.001712347,No
8,1469,2,70.29934861,0.000471203,No
8,1354,2,239.2150188,0.003305263,No
8,1414,2,57.93824582,0.002834564,No
8,1359,1,190.1317328,0.001578739,No
8,1416,2,45.63268501,0.006672401,No
8,1441,2,86.61465586,0.001058305,No
8,1466,2,132.9568526,0.000397525,No
8,1420,1,36.50465503,0.002664995,No
8,1333,1,77.71576981,0.001825746,No
8,1336,2,59.45695842,0.000925765,No
8,1387,2,89.64543837,0.003025883,No
8,1387,2,91.56585094,0.004280392,No
8,1285,2,56.47116947,0.001042041,No
8,1324,1,31.01017269,0.000997502,No
8,1312,2,19.59774153,0.00582954,No
8,1496,1,92.12792897,0.000355576,No
8,1348,1,41.18526225,0.001012508,No
8,1339,1,40.17668131,0.001713033,No
8,1335,2,41.38530016,0.002090593,No
8,1438,2,7.228593326,0.003756065,No
8,1475,2,53.03893657,0.003546647,No
8,1475,2,56.88093962,0.001034383,No
8,1418,2,43.08787351,0.001664111,No
8,1439,3,24.29686113,0.004786711,No
8,1460,1,67.88194439,0.000645014,No
8,1313,2,77.59020066,0.001119817,No
8,1370,1,184.5028808,0.00186884,No
8,1386,1,27.9549353,0.001511768,No
8,1509,2,66.12086892,0.000373878,No
8,1498,1,93.13635361,0.002076398,No
8,1463,1,88.69906241,0.000530711,No
8,1360,1,174.5147103,0.002851437,No
8,1498,1,78.99662951,0.004063885,No
8,1301,1,99.12306474,0.000929049,No
8,1445,1,53.67969634,0.000516015,No
8,1445,1,61.48200711,0.000832832,No
8,1392,1,27.84428499,0.016448248,No
8,1432,2,33.93959881,0.001267112,No
8,1432,2,29.7327021,0.001853294,No
8,1432,2,34.50156187,0.006593293,No
8,1466,2,84.64744358,0.002304044,No
8,1462,1,61.04215564,0.001393106,No
8,1437,2,17.86880322,0.00218008,No
8,1491,1,95.2587857,0.016559594,No
8,1390,2,31.49523326,0.006974253,No
8,1460,1,71.82691388,0.004065725,No
8,1458,2,62.00314342,0.006255082,No
8,1449,2,45.6681862,0.00086659,No
8,1310,1,38.21261607,0.008123205,No
8,1508,2,93.56441593,0.00073229,No
8,1349,2,34.72458615,0.000920083,No
8,1408,1,53.31650771,0.001324146,No
8,1485,2,64.258523,0.000614595,No
8,1496,1,76.45051001,0.001142065,No
8,1397,2,26.0509209,0.003579327,No
8,1366,1,196.9127423,0.000474714,No
8,1366,1,201.1310686,0.003146083,No
8,1404,2,45.00246765,0.004836111,No
8,1339,1,38.38484053,0.004530693,No
8,1435,2,16.17822272,0.001267112,No
8,1475,2,47.07738637,0.002153276,No
8,1385,2,68.35135717,0.009456859,No
8,1390,1,48.02761144,0.002399846,No
8,1352,2,31.26156034,0.001269384,No
8,1419,2,46.80287764,0.000982412,No
8,1419,2,49.45339656,0.00174159,No
8,1419,2,56.73910426,0.000614595,No
8,1336,1,41.74610963,0.002227074,No
8,1336,1,38.14485501,0.000649811,No
8,1372,1,351.3821564,0.000367612,No
8,1454,2,49.00441212,0.001092848,No
8,1454,2,49.00441212,0.000534317,No
8,1454,2,54.53572265,0.000829383,No
8,1342,2,35.02311978,0.000892885,No
8,1342,2,40.26223929,0.003823427,No
8,1342,2,40.26223929,0.002538453,No
8,1414,2,54.64440105,0.000886331,No
8,1414,2,61.01084197,0.000614595,No
8,1439,3,21.38872089,0.001003983,No
8,1463,1,86.03881613,0.001798865,No
8,1366,2,172.3071138,0.004022861,No
8,1363,2,104.6360148,0.001098798,No
8,1414,1,42.86445779,0.000982412,No
8,1486,2,49.32459506,0.000847614,No
8,1416,2,52.11101424,0.001689198,No
8,1416,2,51.01808881,0.00238155,No
8,1465,2,70.79562469,0.000570042,No
8,1290,1,88.0012591,0.004375592,No
8,1469,1,114.3772547,0.000971741,No
8,1407,1,56.2251723,0.001006536,No
8,1443,2,50.60961512,0.001134018,No
8,1366,2,132.0432476,0.000201505,No
8,1352,2,32.42361555,0.001003509,No
8,1395,2,64.67013374,0.001685522,No
8,1387,2,48.21289358,0.002000343,No
8,1314,2,61.16794811,0.000127786,No
8,1356,2,271.0417123,0.002206038,No
8,1469,2,58.6127968,0.001790617,No
8,1352,2,32.48569267,0.005726554,No
8,1352,2,32.37989698,0.004837474,No
8,1379,1,411.7352073,0.000567314,No
8,1450,2,84.86378956,0.0031629,No
8,1289,2,58.52201087,0.000409307,No
8,1391,1,32.85773386,0.000481511,No
8,1405,2,36.29926856,0.000552,No
8,1490,2,40.43091983,0.002395246,No
8,1358,2,223.8357262,0.000339247,No
8,1312,1,39.94878781,0.00021466,No
8,1310,2,36.07518183,0.000761195,No
8,1496,2,82.999449,0.001890488,No
8,1496,2,89.79973923,0.002352352,No
8,1405,1,47.28504929,0.000404596,No
8,1453,2,38.61130355,0.001374644,No
8,1321,2,21.29240769,0.000234817,No
8,1284,2,72.78868784,0.001114453,No
8,1479,2,72.38396113,0.009080717,No
8,1344,2,56.38471483,0.003517671,No
8,1383,2,35.3066803,0.000778255,No
8,1383,2,50.33937601,0.005294669,No
8,1471,1,74.55724506,0.004714223,No
8,1461,2,73.51054758,0.001327786,No
8,1286,2,39.38002683,0.001830054,No
8,1362,1,123.8524412,0.001160298,No
8,1448,2,57.79478711,0.001087158,No
8,1297,1,106.1446021,0.001563332,No
8,1347,1,45.78571258,0.001001619,No
8,1490,1,75.17263537,0.008074209,No
8,1401,1,69.82113699,0.001702644,No
8,1333,1,66.6292156,0.000784865,No
8,1437,1,24.42313802,0.001576061,No
8,1349,1,36.66113106,0.000609761,No
8,1452,2,41.64051295,0.000348678,No
8,1470,2,78.03148796,0.000471203,No
8,1470,2,78.03148796,0.000471203,No
8,1348,1,54.77783137,0.000467927,No
8,1413,2,61.31642287,0.001672815,No
8,1425,1,28.88518974,0.008091286,No
8,1483,1,58.90498138,0.000437306,No
8,1505,1,105.4158946,0.001473792,No
8,1463,1,87.6783689,0.000177303,No
8,1456,2,64.73620822,0.000829383,No
8,1321,1,38.07401259,0.002060564,No
8,1385,1,26.36910814,0.001642576,No
8,1334,1,39.48566557,0.002125082,No
8,1362,1,127.3546051,0.000573607,No
8,1325,1,38.78282884,0.000384926,No
8,1325,1,44.87626887,0.00307249,No
8,1427,1,38.18763843,0.002402604,No
8,1373,2,255.8685691,0.000569796,No
8,1332,1,72.64976951,0.003711223,No
8,1330,2,51.35893444,0.000950069,No
8,1452,2,46.84847699,0.000317962,No
8,1336,2,61.41862884,0.004352256,No
8,1431,2,19.76825469,0.03839036,No
8,1291,1,107.5611989,0.000495295,No
8,1471,1,70.47258766,0.000627271,No
8,1499,2,96.65009771,0.000480803,No
8,1285,1,53.94874182,0.007271694,No
8,1500,2,73.37876942,0.001780759,No
8,1331,2,46.74293696,0.000275757,No
8,1331,2,58.08211326,0.003207495,No
8,1507,1,123.5773742,0.001445838,Yes
8,1321,1,35.58058971,0.006014284,No
8,1443,1,65.24744998,0.000317962,No
8,1367,1,126.6967963,0.000472241,No
8,1486,1,63.23849996,0.004367511,No
8,1334,2,49.05726099,0.001157166,No
8,1428,1,17.77623937,0.00182248,No
8,1450,1,69.89627068,0.003830502,No
8,1301,1,109.436464,0.0002943,No
8,1313,2,83.89087239,0.000587807,No
8,1313,2,79.41024348,0.000753953,No
8,1369,1,137.7622192,0.00066422,No
8,1304,2,105.62734,0.000303583,No
8,1430,1,28.02988329,0.001691148,No
8,1501,2,62.22081056,0.003801526,No
8,1285,1,47.1275596,0.001154258,No
8,1415,1,51.84228538,0.000614595,No
8,1492,1,79.62162584,0.000338479,No
8,1492,1,68.37432666,0.001000236,No
8,1401,1,66.64481755,0.000561854,No
8,1414,2,57.55095975,0.0008987,No
8,1377,1,148.6551166,0.000878086,No
8,1460,2,44.58063129,0.000661003,No
8,1400,2,108.819883,0.000753009,No
8,1317,1,42.57108785,0.000436235,No
8,1455,2,61.6172252,0.000852395,No
8,1415,1,43.19796425,0.004913365,No
8,1285,2,58.99376827,0.00066422,No
8,1334,2,51.60097741,0.006207436,No
8,1499,1,39.39167081,0.001240258,No
8,1366,2,142.6076414,0.001665524,No
8,1445,1,54.9412539,0.003038168,No
8,1443,2,60.87629014,0.000401367,No
8,1349,2,33.50034703,0.003059194,No
8,1448,2,68.72401927,0.001525531,No
8,1382,1,133.1387792,0.000732062,No
8,1345,2,50.95236144,0.001668936,No
8,1353,2,187.454731,0.001261779,No
8,1353,2,187.454731,0.003082014,No
8,1480,2,52.73269424,0.001380067,No
8,1495,1,228.0783295,0.000338479,No
8,1289,1,50.98085327,0.001419573,No
8,1462,2,134.1478182,0.000817871,No
8,1466,1,103.6529691,0.000894514,No
8,1466,1,113.2202235,0.00059012,No
8,1393,1,42.61622949,0.000769634,No
8,1340,1,56.60394053,0.000692422,No
8,1466,2,84.64582673,0.000580365,No
8,1397,2,25.28694738,0.008833177,No
8,1398,1,79.68048331,0.021017147,No
8,1330,2,60.56110019,0.003580279,No
8,1495,2,125.0898187,0.000322752,No
8,1406,1,50.75310978,0.001551777,No
8,1362,2,113.9557267,0.000629948,No
8,1445,1,61.22152701,0.000317962,No
8,1284,2,51.41066902,0.000882061,No
8,1413,2,57.07204189,0.001595747,No
8,1413,2,62.63608984,0.002797459,No
8,1343,2,30.71222782,0.000802835,No
8,1466,1,115.6529018,0.001647001,No
8,1466,1,115.6529018,0.000430762,No
8,1466,1,99.39782822,0.000430762,No
8,1355,1,139.8178154,0.000409307,No
8,1317,1,43.79078525,0.000531787,No
8,1471,1,81.1119706,0.000567217,No
8,1454,1,88.62489652,0.001904381,No
8,1330,1,31.78724878,0.000841509,No
8,1342,2,34.58544976,0.002484202,No
8,1425,2,19.08591796,0.020057729,No
8,1437,1,19.95817435,0.00253965,No
8,1398,2,29.25908748,0.003154902,No
8,1324,2,44.54695524,0.000774772,No
8,1293,1,66.80488139,0.001589191,No
8,1285,2,88.90379734,0.00320854,No
8,1491,2,93.99667051,0.004225167,No
8,1420,2,61.83057287,0.001435846,No
8,1366,2,154.8808037,0.001952152,No
8,1310,1,36.05569613,0.000868673,No
8,1477,1,115.7721201,0.000725507,No
8,1383,2,24.4811313,0.00311369,No
8,1506,1,96.65889625,0.002262147,No
8,1395,2,66.22427013,0.00343428,No
8,1332,2,39.45291357,0.002025712,No
8,1367,1,142.2071697,0.001160298,No
8,1395,1,26.92459694,0.007371333,No
8,1336,2,54.39743863,0.000809225,No
8,1367,1,180.6420674,0.000521651,No
8,1298,2,381.1681684,0.000121125,No
8,1336,1,42.19755895,0.000844669,No
8,1505,2,174.0411003,0.000561854,No
8,1289,2,48.46834303,0.001321183,No
8,1330,1,39.99359786,0.001579029,No
8,1289,1,70.33518616,0.00113411,No
8,1353,2,142.5736249,0.001820533,No
8,1410,1,62.20220251,0.002673059,No
8,1491,2,155.8359875,0.00101044,No
8,1491,2,115.4480491,0.000409307,No
8,1427,1,36.66301883,0.000970684,No
8,1354,2,336.6615087,0.001160298,No
8,1479,2,75.04869761,0.00153531,No
8,1479,2,75.04869761,0.001732529,No
8,1337,2,29.71735563,0.005257279,No
8,1420,2,19.20545454,0.026281744,No
8,1415,2,58.78016753,0.001873976,No
8,1342,3,40.31881918,0.000435931,No
8,1338,2,39.33049989,0.007503773,No
8,1334,1,42.7756563,0.001157166,No
8,1456,2,55.7524995,0.000197596,No
8,1331,1,47.38396169,0.001176044,No
8,1490,1,83.04173311,0.007739877,No
8,1341,2,34.1616891,0.002729238,No
8,1364,1,123.799236,0.000657771,No
8,1401,2,78.17471543,0.013799036,No
8,1457,1,59.39824672,0.001480159,No
8,1512,1,143.4914062,0.000388538,No
8,1385,2,75.35248609,0.001963679,No
8,1417,1,56.17490569,0.004703339,No
8,1328,2,97.87543933,0.001602835,No
8,1459,2,53.87161985,0.001148955,No
8,1289,2,39.69276186,0.000834895,No
8,1488,2,77.77500493,0.00174159,No
8,1488,2,76.68176028,0.000614595,No
8,1400,1,47.28994453,0.00161271,No
8,1437,2,15.74036143,0.001333107,No
8,1462,1,50.90773751,0.002281712,No
8,1456,2,64.65283243,0.00036048,No
8,1386,1,29.45121608,0.003218699,No
8,1386,1,28.73963333,0.001877368,No
8,1505,1,97.57888764,0.0028571,No
8,1409,2,93.13184813,0.001664111,No
8,1476,2,120.4579502,0.003300832,No
8,1316,1,60.04087142,0.000901078,No
8,1361,2,96.13485042,0.000674076,No
8,1467,1,73.88891852,0.002274834,No
8,1418,2,45.07824451,0.000614595,No
8,1439,1,36.39910988,0.001400566,No
8,1449,1,65.03335798,0.001465275,No
8,1449,1,72.37391535,0.000401367,No
8,1451,1,52.11022945,0.001103953,No
8,1341,1,63.86444423,0.000435931,No
8,1289,1,70.01321381,0.000409307,No
8,1334,2,52.85356012,0.002025712,No
8,1482,2,72.83999777,0.000614595,No
8,1347,2,33.44501018,0.001005784,No
8,1492,1,65.34895721,0.000574908,No
8,1495,1,209.2294392,0.000834895,No
8,1329,1,56.33602352,0.000560087,No
8,1343,2,28.49207687,0.000446892,No
8,1311,1,36.21846085,0.005974268,No
8,1385,2,71.69252298,0.004177854,No
8,1385,2,71.07693904,0.009626029,No
8,1350,2,40.32500862,0.000901216,No
8,1416,2,48.41671365,0.001259928,No
8,1433,2,26.25439614,0.002095522,No
8,1284,1,57.28965985,0.001371236,No
8,1363,1,100.7355465,0.001101216,No
8,1351,2,51.62544503,0.002381175,No
8,1343,1,39.08568533,0.002829684,No
8,1415,1,46.58415794,0.002265204,No
8,1361,1,145.7768006,0.001098798,No
8,1380,2,494.2790088,0.000449494,No
8,1380,2,494.2790088,0.000567314,No
8,1382,1,127.9903478,0.000658662,No
8,1427,1,48.81871664,0.000745558,No
8,1344,2,46.85456791,0.00697098,No
8,1320,1,79.20450997,0.005284613,No
8,1450,1,58.18556012,0.001085591,No
8,1290,1,90.93370407,0.001183851,No
8,1364,1,110.0702043,0.000654345,No
8,1446,2,59.82164071,0.000445965,No
8,1334,2,50.82014247,0.003392052,No
8,1337,2,36.87048973,0.000435931,No
8,1478,1,213.1461724,0.002706534,No
8,1495,2,152.8180985,0.00050482,No
8,1495,2,144.8529479,0.001125777,No
8,1307,2,232.3555809,0.004332707,No
8,1291,2,39.521674,0.000436708,No
8,1471,1,64.43107356,0.001335609,No
8,1361,2,130.6683829,0.000174346,No
8,1484,1,55.06925316,0.000320046,No
8,1425,2,16.71991593,0.00105016,No
8,1375,1,161.4033468,0.000254162,No
8,1322,2,36.17660278,0.001043679,No
8,1431,1,21.99030208,0.001950638,No
8,1369,1,171.4915927,0.000228758,No
8,1409,2,100.6571243,0.003927558,No
8,1442,1,45.95255247,0.000323639,No
8,1482,1,61.28684793,0.002316312,No
8,1335,1,93.46976739,0.00191296,No
8,1322,1,12.44786332,0.002373623,No
8,1475,1,49.39001211,0.003442704,No
8,1295,2,57.34347482,0.000663589,No
8,1497,1,75.00707914,0.000366175,No
8,1334,2,47.05905535,0.002657455,No
8,1472,2,55.27895367,0.001335609,No
8,1468,1,109.1061104,0.008510752,No
8,1384,1,31.00899387,0.00776381,No
8,1472,1,73.35584202,0.000471203,No
8,1484,2,90.94059948,0.008097943,No
8,1452,1,58.36452917,0.000401367,No
8,1404,1,56.54715263,0.00125337,No
8,1351,2,34.19951338,0.001535577,No
8,1304,1,226.1474848,0.004183392,No
8,1332,1,62.48997578,0.002271616,No
8,1332,1,66.17285971,0.000783001,No
8,1349,2,38.25628628,0.005257279,No
8,1481,2,49.95647288,0.000986088,No
8,1494,2,60.6974875,0.001321183,No
8,1415,1,56.21769141,0.000486902,No
8,1309,2,141.3630985,0.000588549,No
8,1347,1,62.69125611,0.002780165,No
8,1295,1,31.46894325,0.00019797,No
8,1491,1,92.52906176,0.000873801,No
8,1389,2,80.65676134,0.000924609,No
8,1328,2,99.47027447,0.00254534,No
8,1341,2,33.58271611,0.000293643,No
8,1476,1,125.6456347,0.000625566,No
8,1350,2,41.74048913,0.000849091,No
8,1427,2,31.43561452,0.00047231,No
8,1410,1,52.97053368,0.003915838,No
8,1442,1,39.78384359,0.001867308,No
8,1494,1,113.1401417,0.001966812,No
8,1383,1,133.6044302,0.003577995,No
8,1294,2,32.76933014,0.001932364,No
8,1463,1,87.6783689,0.000397525,No
8,1334,1,38.79664844,0.000752333,No
8,1332,2,42.60942571,0.00179787,No
8,1332,2,54.55711325,0.001168505,No
8,1480,1,64.77444852,0.000614595,No
8,1480,1,64.85798115,0.000486902,No
8,1343,1,41.77733975,0.002003097,No
8,1343,1,39.17632808,0.001103963,No
8,1413,1,75.34221529,0.000709072,No
8,1441,2,106.2260839,0.000980523,No
8,1473,1,79.30084967,0.001328657,No
8,1309,1,101.0822709,0.00490579,No
8,1354,1,164.3502293,0.000698011,No
8,1407,1,62.30642092,0.000486902,No
8,1313,1,25.10651725,0.001168658,No
8,1447,2,55.44791557,0.003022381,No
8,1407,1,56.169004,0.00219526,No
8,1504,1,117.9733024,0.000687036,No
8,1293,1,69.83362703,0.001851666,No
8,1321,1,31.34469654,0.000986493,No
8,1479,2,90.23980311,0.000743678,No
8,1313,1,21.94420419,0.001097993,No
8,1387,2,41.10373207,0.004961902,No
8,1399,2,168.6475123,0.003748027,No
8,1342,1,48.7992875,0.001367582,No
8,1454,2,54.30467179,0.000401367,No
8,1491,2,128.5437077,0.000542257,No
8,1351,2,39.36226294,0.001700993,No
8,1351,2,43.80522819,0.001907781,No
8,1392,2,43.18642667,0.000479002,No
8,1306,2,181.2776675,0.000892332,No
8,1306,2,203.1633351,0.001057903,No
8,1315,2,41.7508014,0.001173878,No
8,1498,1,85.92843604,0.001053237,No
8,1460,2,44.58063129,0.000813214,No
8,1428,2,21.16100171,0.002292592,No
8,1452,2,58.19476443,0.001092848,No
8,1435,2,16.36534114,0.002126891,No
8,1455,1,56.49425225,0.001914339,No
8,1510,1,70.12473044,0.008097943,No
8,1344,1,35.04748613,0.001766376,No
8,1488,2,76.68176028,0.000614595,No
8,1436,1,17.32857141,0.001851203,No
8,1483,1,57.39776781,0.001664111,No
8,1499,1,41.48920009,0.001813216,No
8,1307,1,303.7590676,0.000309328,No
8,1461,2,63.4132017,0.001315103,No
8,1479,1,57.18581647,0.001199596,No
8,1476,1,102.4164356,0.008259941,No
8,1464,2,240.2628938,0.000817871,No
8,1407,2,51.04754974,0.001349589,No
8,1294,2,30.7365768,0.00104562,No
8,1389,1,44.23929853,0.003031615,No
8,1448,2,61.17459363,0.000283169,No
